104.074970,30.726300,0.000160,0.000940,0.010876,100
104.042750,30.684830,0.004810,0.007770,0.000020,29
104.058520,30.664680,0.001980,0.007760,0.000011,84
104.105480,30.719890,0.002770,0.006780,0.025510,20
104.045930,30.711120,0.001980,0.003670,0.005082,82
104.076110,30.722590,0.002080,0.000500,0.008528,16
104.114920,30.721780,0.013890,0.001990,0.034393,56
104.084830,30.656560,0.000950,0.000460,0.000058,31
104.056370,30.669450,0.010170,0.004010,0.000006,61
104.060480,30.676330,0.003050,0.005230,0.000025,61
104.051170,30.669720,0.013260,0.006560,0.000006,76
104.044710,30.653070,0.006000,0.005300,0.000038,54
104.050370,30.661980,0.004060,0.001340,0.000015,31
104.042680,30.673830,0.008330,0.010590,0.000030,94
104.043850,30.673990,0.001690,0.000810,0.000216,94
104.120100,30.655470,0.009340,0.003680,0.014756,17
104.103980,30.655650,0.019910,0.006790,0.001829,72
104.083240,30.659570,0.002820,0.005830,0.000030,4
104.080430,30.670360,0.000480,0.000210,0.000008,25
104.110770,30.654690,0.000010,0.001810,0.005773,12
104.092030,30.660350,0.003920,0.001840,0.000138,53
104.042550,30.678070,0.001390,0.002150,0.000139,43
104.044950,30.678340,0.003320,0.003340,0.000021,10
104.042680,30.657960,0.022580,0.007030,0.000007,80
104.098910,30.654510,0.000910,0.001320,0.000816,39
104.084060,30.657230,0.008420,0.011470,0.000020,76
104.110850,30.668820,0.000080,0.000200,0.007587,20
104.074090,30.653810,0.001370,0.000630,0.000024,52
104.068840,30.658610,0.000090,0.000790,0.000072,29
104.056160,30.655520,0.028050,0.009170,0.000010,4
104.051590,30.664670,0.000110,0.000630,0.000029,25
104.042590,30.678140,0.009720,0.006430,0.000004,90
104.073100,30.684760,0.006870,0.005520,0.000023,85
104.072300,30.654030,0.000340,0.000480,0.000013,78
104.098830,30.706160,0.009210,0.019990,0.010540,23
104.084540,30.654080,0.002710,0.001290,0.000172,73
104.098840,30.654380,0.003650,0.010860,0.000189,2
104.073280,30.686200,0.000010,0.000170,0.000080,65
104.069700,30.690300,0.006620,0.004250,0.000026,58
104.069090,30.700280,0.000030,0.000530,0.000570,93
104.066720,30.710120,0.000330,0.002040,0.002951,65
104.062420,30.661740,0.002500,0.003620,0.000009,60
